gene	module
ENSG00000198933	ME0
ENSG00000198934	ME4
ENSG00000198937	ME1
ENSG00000198938	ME0
ENSG00000198939	ME1
ENSG00000198945	ME0
ENSG00000198947	ME5
ENSG00000198948	ME15
ENSG00000198951	ME5
ENSG00000198952	ME2
ENSG00000198954	ME10
ENSG00000198959	ME3
ENSG00000198960	ME0
ENSG00000198961	ME1
ENSG00000198963	ME2
ENSG00000198964	ME5
ENSG00000198967	ME0
ENSG00000199023	ME11
ENSG00000199024	ME0
ENSG00000199082	ME4
ENSG00000199133	ME0
ENSG00000199150	ME0
ENSG00000199266	ME0
ENSG00000199270	ME31
ENSG00000199293	ME0
ENSG00000199319	ME0
ENSG00000199331	ME0
ENSG00000199335	ME0
ENSG00000199363	ME0
ENSG00000199377	ME0
ENSG00000199436	ME0
ENSG00000199471	ME0
ENSG00000199477	ME1
ENSG00000199568	ME21
ENSG00000199631	ME11
ENSG00000199667	ME0
ENSG00000199691	ME0
ENSG00000199731	ME0
ENSG00000199744	ME1
ENSG00000199753	ME3
ENSG00000199785	ME0
ENSG00000199875	ME0
ENSG00000199878	ME0
ENSG00000199933	ME33
ENSG00000199961	ME0
ENSG00000200084	ME1
ENSG00000200087	ME31
ENSG00000200090	ME1
ENSG00000200095	ME1
ENSG00000200121	ME0
ENSG00000200156	ME31
ENSG00000200257	ME0
ENSG00000200259	ME0
ENSG00000200291	ME0
ENSG00000200320	ME0
ENSG00000200345	ME0
ENSG00000200350	ME0
ENSG00000200394	ME0
ENSG00000200397	ME0
ENSG00000200418	ME0
ENSG00000200419	ME0
ENSG00000200463	ME31
ENSG00000200469	ME11
ENSG00000200483	ME0
ENSG00000200496	ME0
ENSG00000200502	ME0
ENSG00000200525	ME0
ENSG00000200530	ME0
ENSG00000200534	ME10
ENSG00000200550	ME0
ENSG00000200623	ME0
ENSG00000200629	ME2
ENSG00000200656	ME0
ENSG00000200674	ME0
ENSG00000200737	ME0
ENSG00000200742	ME0
ENSG00000200769	ME3
ENSG00000200795	ME31
ENSG00000200816	ME0
ENSG00000200831	ME0
ENSG00000200867	ME0
ENSG00000200879	ME3
ENSG00000200913	ME0
ENSG00000200983	ME0
ENSG00000201010	ME0
ENSG00000201098	ME31
ENSG00000201121	ME2
ENSG00000201129	ME0
ENSG00000201183	ME0
ENSG00000201208	ME0
ENSG00000201217	ME1
ENSG00000201264	ME0
ENSG00000201302	ME1
ENSG00000201376	ME0
ENSG00000201388	ME0
ENSG00000201435	ME0
ENSG00000201439	ME0
ENSG00000201442	ME0
ENSG00000201457	ME6
ENSG00000201487	ME0
ENSG00000201499	ME0
ENSG00000201512	ME1
ENSG00000201544	ME0
ENSG00000201558	ME0
ENSG00000201581	ME0
ENSG00000201586	ME0
ENSG00000201644	ME0
ENSG00000201675	ME0
ENSG00000201699	ME0
ENSG00000201770	ME0
ENSG00000201772	ME2
ENSG00000201785	ME1
ENSG00000201823	ME0
ENSG00000201827	ME0
ENSG00000201931	ME0
ENSG00000201944	ME2
ENSG00000201965	ME0
ENSG00000201998	ME31
ENSG00000202031	ME0
ENSG00000202058	ME31
ENSG00000202078	ME3
ENSG00000202093	ME0
ENSG00000202125	ME14
ENSG00000202198	ME0
ENSG00000202252	ME0
ENSG00000202314	ME0
ENSG00000202343	ME0
ENSG00000202347	ME25
ENSG00000202354	ME2
ENSG00000202358	ME0
ENSG00000202363	ME0
ENSG00000202382	ME0
ENSG00000202385	ME0
ENSG00000202392	ME0
ENSG00000202400	ME0
ENSG00000202415	ME0
ENSG00000202533	ME0
ENSG00000202538	ME31
ENSG00000203266	ME2
ENSG00000203279	ME0
ENSG00000203280	ME1
ENSG00000203286	ME2
ENSG00000203288	ME8
ENSG00000203307	ME0
ENSG00000203325	ME6
ENSG00000203326	ME0
ENSG00000203327	ME2
ENSG00000203334	ME0
ENSG00000203335	ME1
ENSG00000203356	ME1
ENSG00000203362	ME0
ENSG00000203364	ME0
ENSG00000203392	ME0
ENSG00000203395	ME0
ENSG00000203402	ME0
ENSG00000203411	ME0
ENSG00000203434	ME2
ENSG00000203436	ME0
ENSG00000203441	ME2
ENSG00000203446	ME1
ENSG00000203469	ME0
ENSG00000203472	ME0
ENSG00000203485	ME0
ENSG00000203496	ME0
ENSG00000203497	ME9
ENSG00000203498	ME0
ENSG00000203499	ME0
ENSG00000203506	ME0
ENSG00000203520	ME0
ENSG00000203527	ME0
ENSG00000203546	ME0
ENSG00000203565	ME0
ENSG00000203573	ME2
ENSG00000203585	ME0
ENSG00000203588	ME2
ENSG00000203593	ME0
ENSG00000203601	ME0
ENSG00000203605	ME0
ENSG00000203618	ME15
ENSG00000203620	ME2
ENSG00000203635	ME0
ENSG00000203644	ME1
ENSG00000203645	ME0
ENSG00000203650	ME2
ENSG00000203663	ME0
ENSG00000203666	ME11
ENSG00000203667	ME1
ENSG00000203668	ME0
ENSG00000203684	ME4
ENSG00000203685	ME0
ENSG00000203690	ME0
ENSG00000203697	ME0
ENSG00000203705	ME0
ENSG00000203709	ME20
ENSG00000203710	ME2
ENSG00000203711	ME0
ENSG00000203721	ME0
ENSG00000203722	ME1
ENSG00000203724	ME0
ENSG00000203727	ME2
ENSG00000203729	ME3
ENSG00000203730	ME0
ENSG00000203734	ME0
ENSG00000203737	ME0
ENSG00000203739	ME12
ENSG00000203747	ME5
ENSG00000203757	ME0
ENSG00000203760	ME13
ENSG00000203778	ME1
ENSG00000203780	ME0
ENSG00000203783	ME1
ENSG00000203791	ME0
ENSG00000203801	ME0
ENSG00000203804	ME21
ENSG00000203809	ME0
ENSG00000203811	ME9
ENSG00000203812	ME4
ENSG00000203814	ME2
ENSG00000203865	ME1
ENSG00000203867	ME17
ENSG00000203870	ME0
ENSG00000203872	ME1
ENSG00000203875	ME0
ENSG00000203876	ME2
ENSG00000203879	ME3
ENSG00000203880	ME9
ENSG00000203896	ME28
ENSG00000203907	ME0
ENSG00000203910	ME0
ENSG00000203930	ME0
ENSG00000203943	ME2
ENSG00000203950	ME14
ENSG00000203952	ME0
ENSG00000203963	ME0
ENSG00000203965	ME4
ENSG00000203985	ME2
ENSG00000203987	ME0
ENSG00000203993	ME1
ENSG00000203995	ME23
ENSG00000203999	ME4
ENSG00000204001	ME0
ENSG00000204003	ME0
ENSG00000204010	ME18
ENSG00000204020	ME4
ENSG00000204022	ME0
ENSG00000204025	ME1
ENSG00000204049	ME0
ENSG00000204052	ME1
ENSG00000204054	ME4
ENSG00000204055	ME0
ENSG00000204060	ME0
ENSG00000204070	ME1
ENSG00000204084	ME5
ENSG00000204086	ME2
ENSG00000204092	ME5
ENSG00000204099	ME1
ENSG00000204103	ME4
ENSG00000204104	ME12
ENSG00000204110	ME0
ENSG00000204116	ME1
ENSG00000204117	ME0
ENSG00000204120	ME2
ENSG00000204130	ME1
ENSG00000204131	ME1
ENSG00000204138	ME2
ENSG00000204147	ME8
ENSG00000204149	ME0
ENSG00000204152	ME1
ENSG00000204160	ME0
ENSG00000204161	ME2
ENSG00000204165	ME2
ENSG00000204172	ME7
ENSG00000204176	ME0
ENSG00000204178	ME1
ENSG00000204179	ME1
ENSG00000204183	ME0
ENSG00000204186	ME1
ENSG00000204209	ME1
ENSG00000204217	ME0
ENSG00000204219	ME1
ENSG00000204220	ME2
ENSG00000204227	ME1
ENSG00000204228	ME1
ENSG00000204231	ME3
ENSG00000204237	ME6
ENSG00000204241	ME3
ENSG00000204248	ME0
ENSG00000204252	ME1
ENSG00000204256	ME10
ENSG00000204257	ME11
ENSG00000204261	ME1
ENSG00000204262	ME0
ENSG00000204264	ME24
ENSG00000204267	ME24
ENSG00000204271	ME1
ENSG00000204272	ME1
ENSG00000204277	ME0
ENSG00000204282	ME1
ENSG00000204283	ME1
ENSG00000204287	ME11
ENSG00000204291	ME0
ENSG00000204301	ME5
ENSG00000204304	ME1
ENSG00000204305	ME1
ENSG00000204308	ME2
ENSG00000204310	ME2
ENSG00000204311	ME4
ENSG00000204314	ME20
ENSG00000204315	ME1
ENSG00000204316	ME1
ENSG00000204323	ME15
ENSG00000204344	ME1
ENSG00000204345	ME4
ENSG00000204348	ME1
ENSG00000204351	ME3
ENSG00000204356	ME0
ENSG00000204366	ME1
ENSG00000204370	ME0
ENSG00000204371	ME1
ENSG00000204381	ME2
ENSG00000204385	ME1
ENSG00000204386	ME6
ENSG00000204387	ME2
ENSG00000204388	ME34
ENSG00000204389	ME2
ENSG00000204390	ME1
ENSG00000204392	ME1
ENSG00000204394	ME7
ENSG00000204396	ME0
ENSG00000204397	ME5
ENSG00000204406	ME0
ENSG00000204410	ME1
ENSG00000204420	ME15
ENSG00000204421	ME3
ENSG00000204422	ME0
ENSG00000204424	ME15
ENSG00000204427	ME6
ENSG00000204428	ME2
ENSG00000204435	ME5
ENSG00000204438	ME1
ENSG00000204439	ME2
ENSG00000204442	ME0
ENSG00000204444	ME1
ENSG00000204460	ME0
ENSG00000204463	ME2
ENSG00000204469	ME1
ENSG00000204472	ME4
ENSG00000204475	ME1
ENSG00000204479	ME0
ENSG00000204482	ME4
ENSG00000204498	ME1
ENSG00000204514	ME1
ENSG00000204516	ME24
ENSG00000204519	ME2
ENSG00000204520	ME2
ENSG00000204524	ME2
ENSG00000204525	ME1
ENSG00000204528	ME0
ENSG00000204531	ME0
ENSG00000204536	ME1
ENSG00000204540	ME0
ENSG00000204544	ME0
ENSG00000204560	ME1
ENSG00000204564	ME2
ENSG00000204568	ME13
ENSG00000204569	ME2
ENSG00000204574	ME1
ENSG00000204576	ME0
ENSG00000204577	ME4
ENSG00000204580	ME3
ENSG00000204581	ME0
ENSG00000204584	ME0
ENSG00000204588	ME0
ENSG00000204590	ME1
ENSG00000204592	ME0
ENSG00000204595	ME9
ENSG00000204599	ME6
ENSG00000204604	ME3
ENSG00000204611	ME2
ENSG00000204613	ME15
ENSG00000204614	ME15
ENSG00000204616	ME0
ENSG00000204619	ME2
ENSG00000204620	ME0
ENSG00000204624	ME1
ENSG00000204625	ME0
ENSG00000204628	ME8
ENSG00000204632	ME0
ENSG00000204634	ME4
ENSG00000204642	ME2
ENSG00000204644	ME2
ENSG00000204655	ME1
ENSG00000204657	ME0
ENSG00000204661	ME0
ENSG00000204666	ME0
ENSG00000204673	ME5
ENSG00000204677	ME0
ENSG00000204681	ME1
ENSG00000204682	ME0
ENSG00000204685	ME0
ENSG00000204688	ME0
ENSG00000204694	ME0
ENSG00000204695	ME35
ENSG00000204700	ME0
ENSG00000204701	ME0
ENSG00000204706	ME0
ENSG00000204711	ME0
ENSG00000204713	ME1
ENSG00000204740	ME0
ENSG00000204754	ME0
ENSG00000204758	ME0
ENSG00000204764	ME0
ENSG00000204779	ME0
ENSG00000204792	ME0
ENSG00000204802	ME0
ENSG00000204805	ME0
ENSG00000204814	ME6
ENSG00000204815	ME10
ENSG00000204822	ME35
ENSG00000204832	ME0
ENSG00000204839	ME0
ENSG00000204842	ME1
ENSG00000204843	ME1
ENSG00000204850	ME0
ENSG00000204851	ME0
ENSG00000204852	ME1
ENSG00000204856	ME1
ENSG00000204859	ME1
ENSG00000204860	ME0
ENSG00000204866	ME0
ENSG00000204869	ME2
ENSG00000204876	ME0
ENSG00000204899	ME1
ENSG00000204904	ME0
ENSG00000204909	ME2
ENSG00000204920	ME6
ENSG00000204922	ME1
ENSG00000204923	ME1
ENSG00000204929	ME0
ENSG00000204930	ME0
ENSG00000204934	ME1
ENSG00000204936	ME0
ENSG00000204941	ME0
ENSG00000204946	ME4
ENSG00000204947	ME1
ENSG00000204949	ME0
ENSG00000204954	ME6
ENSG00000204956	ME1
ENSG00000204960	ME1
ENSG00000204961	ME2
ENSG00000204965	ME2
ENSG00000204967	ME2
ENSG00000204971	ME4
ENSG00000204977	ME2
ENSG00000204983	ME0
ENSG00000204991	ME0
ENSG00000205002	ME1
ENSG00000205015	ME1
ENSG00000205018	ME5
ENSG00000205022	ME0
ENSG00000205037	ME0
ENSG00000205038	ME7
ENSG00000205041	ME3
ENSG00000205045	ME12
ENSG00000205054	ME0
ENSG00000205056	ME1
ENSG00000205057	ME0
ENSG00000205060	ME1
ENSG00000205078	ME0
ENSG00000205084	ME0
ENSG00000205085	ME1
ENSG00000205086	ME6
ENSG00000205089	ME1
ENSG00000205090	ME0
ENSG00000205097	ME0
ENSG00000205111	ME0
ENSG00000205129	ME1
ENSG00000205133	ME2
ENSG00000205138	ME0
ENSG00000205155	ME5
ENSG00000205181	ME15
ENSG00000205189	ME6
ENSG00000205208	ME2
ENSG00000205209	ME2
ENSG00000205212	ME0
ENSG00000205213	ME1
ENSG00000205220	ME2
ENSG00000205221	ME2
ENSG00000205231	ME0
ENSG00000205238	ME0
ENSG00000205250	ME1
ENSG00000205268	ME1
ENSG00000205269	ME4
ENSG00000205277	ME4
ENSG00000205293	ME0
ENSG00000205302	ME11
ENSG00000205307	ME0
ENSG00000205309	ME15
ENSG00000205323	ME19
ENSG00000205325	ME11
ENSG00000205334	ME0
ENSG00000205336	ME12
ENSG00000205339	ME1
ENSG00000205352	ME5
ENSG00000205356	ME1
ENSG00000205363	ME0
ENSG00000205403	ME0
ENSG00000205413	ME24
ENSG00000205414	ME0
ENSG00000205420	ME0
ENSG00000205423	ME1
ENSG00000205426	ME2
ENSG00000205452	ME7
ENSG00000205456	ME0
ENSG00000205464	ME1
ENSG00000205476	ME3
ENSG00000205488	ME0
ENSG00000205500	ME4
ENSG00000205517	ME0
ENSG00000205531	ME5
ENSG00000205537	ME0
ENSG00000205542	ME5
ENSG00000205544	ME1
ENSG00000205559	ME1
ENSG00000205560	ME0
ENSG00000205571	ME1
ENSG00000205572	ME0
ENSG00000205581	ME1
ENSG00000205592	ME0
ENSG00000205593	ME3
ENSG00000205609	ME0
ENSG00000205611	ME1
ENSG00000205622	ME3
ENSG00000205628	ME0
ENSG00000205629	ME0
ENSG00000205639	ME3
ENSG00000205643	ME1
ENSG00000205649	ME0
ENSG00000205659	ME2
ENSG00000205670	ME6
ENSG00000205678	ME2
ENSG00000205682	ME0
ENSG00000205683	ME1
ENSG00000205693	ME0
ENSG00000205707	ME1
ENSG00000205710	ME16
ENSG00000205726	ME0
ENSG00000205730	ME3
ENSG00000205740	ME0
ENSG00000205744	ME1
ENSG00000205754	ME0
ENSG00000205755	ME0
ENSG00000205758	ME1
ENSG00000205765	ME1
ENSG00000205777	ME6
ENSG00000205784	ME1
ENSG00000205786	ME3
ENSG00000205790	ME0
ENSG00000205791	ME0
ENSG00000205795	ME0
ENSG00000205808	ME0
ENSG00000205809	ME12
ENSG00000205810	ME12
ENSG00000205832	ME0
ENSG00000205837	ME18
ENSG00000205838	ME0
ENSG00000205846	ME8
ENSG00000205853	ME3
ENSG00000205856	ME0
ENSG00000205857	ME0
ENSG00000205861	ME0
ENSG00000205863	ME0
ENSG00000205885	ME3
ENSG00000205890	ME0
ENSG00000205903	ME13
ENSG00000205913	ME0
ENSG00000205922	ME2
ENSG00000205923	ME3
ENSG00000205927	ME1
ENSG00000205929	ME0
ENSG00000205930	ME1
ENSG00000205937	ME1
ENSG00000205959	ME0
ENSG00000205978	ME0
ENSG00000205981	ME3
ENSG00000206028	ME0
ENSG00000206047	ME3
ENSG00000206052	ME0
ENSG00000206053	ME1
ENSG00000206062	ME0
ENSG00000206072	ME0
ENSG00000206075	ME0
ENSG00000206077	ME4
ENSG00000206113	ME3
ENSG00000206127	ME0
ENSG00000206129	ME0
ENSG00000206140	ME0
ENSG00000206142	ME0
ENSG00000206150	ME0
ENSG00000206172	ME0
ENSG00000206190	ME2
ENSG00000206195	ME0
ENSG00000206199	ME0
ENSG00000206249	ME0
ENSG00000206262	ME0
ENSG00000206337	ME1
ENSG00000206344	ME3
ENSG00000206384	ME1
ENSG00000206417	ME0
ENSG00000206418	ME1
ENSG00000206432	ME0
ENSG00000206503	ME22
ENSG00000206527	ME1
ENSG00000206530	ME1
ENSG00000206531	ME1
ENSG00000206535	ME1
ENSG00000206538	ME0
ENSG00000206549	ME0
ENSG00000206557	ME3
ENSG00000206559	ME0
ENSG00000206560	ME0
ENSG00000206561	ME3
ENSG00000206562	ME1
ENSG00000206567	ME0
ENSG00000206573	ME2
ENSG00000206579	ME1
ENSG00000206585	ME31
ENSG00000206588	ME31
ENSG00000206589	ME0
ENSG00000206597	ME0
ENSG00000206601	ME0
ENSG00000206602	ME0
ENSG00000206612	ME1
ENSG00000206621	ME22
ENSG00000206622	ME17
ENSG00000206624	ME0
ENSG00000206625	ME0
ENSG00000206630	ME3
ENSG00000206633	ME0
ENSG00000206634	ME0
ENSG00000206636	ME0
ENSG00000206651	ME0
ENSG00000206675	ME0
ENSG00000206680	ME0
ENSG00000206693	ME2
ENSG00000206698	ME0
ENSG00000206706	ME0
ENSG00000206728	ME0
ENSG00000206754	ME10
ENSG00000206755	ME0
ENSG00000206760	ME4
ENSG00000206775	ME0
ENSG00000206778	ME0
ENSG00000206799	ME0
ENSG00000206811	ME0
ENSG00000206828	ME4
ENSG00000206834	ME0
ENSG00000206838	ME0
ENSG00000206848	ME0
ENSG00000206859	ME2
ENSG00000206869	ME3
ENSG00000206885	ME14
ENSG00000206888	ME0
ENSG00000206897	ME0
ENSG00000206910	ME2
ENSG00000206914	ME0
ENSG00000206921	ME0
ENSG00000206941	ME0
ENSG00000206948	ME2
ENSG00000206952	ME0
ENSG00000206989	ME6
ENSG00000206990	ME0
ENSG00000206992	ME3
ENSG00000207008	ME0
ENSG00000207031	ME2
ENSG00000207034	ME2
ENSG00000207047	ME0
ENSG00000207051	ME1
ENSG00000207067	ME2
ENSG00000207087	ME1
ENSG00000207088	ME0
ENSG00000207110	ME0
ENSG00000207112	ME0
ENSG00000207118	ME0
ENSG00000207137	ME0
ENSG00000207145	ME0
ENSG00000207154	ME0
ENSG00000207165	ME1
ENSG00000207166	ME0
ENSG00000207168	ME5
ENSG00000207181	ME0
ENSG00000207185	ME0
ENSG00000207187	ME0
ENSG00000207195	ME0
ENSG00000207205	ME4
ENSG00000207231	ME0
ENSG00000207234	ME0
ENSG00000207241	ME2
ENSG00000207248	ME3
ENSG00000207279	ME0
ENSG00000207280	ME0
ENSG00000207304	ME33
ENSG00000207308	ME0
ENSG00000207313	ME1
ENSG00000207332	ME25
ENSG00000207333	ME0
ENSG00000207352	ME0
ENSG00000207370	ME1
ENSG00000207392	ME1
ENSG00000207405	ME0
ENSG00000207406	ME0
ENSG00000207445	ME31
ENSG00000207468	ME0
ENSG00000207475	ME0
ENSG00000207496	ME30
ENSG00000207500	ME0
ENSG00000207501	ME0
ENSG00000207523	ME0
ENSG00000207524	ME0
ENSG00000207525	ME0
ENSG00000207547	ME0
ENSG00000207554	ME6
ENSG00000207588	ME0
ENSG00000207631	ME0
ENSG00000207642	ME0
ENSG00000207650	ME0
ENSG00000207652	ME0
ENSG00000207688	ME0
ENSG00000207697	ME0
ENSG00000207704	ME0
ENSG00000207719	ME0
ENSG00000207721	ME0
ENSG00000207741	ME1
ENSG00000207750	ME0
ENSG00000207751	ME3
ENSG00000207757	ME0
ENSG00000207808	ME0
ENSG00000207870	ME21
ENSG00000207922	ME0
ENSG00000207956	ME0
ENSG00000207973	ME11
ENSG00000207975	ME0
ENSG00000207980	ME0
ENSG00000207997	ME0
ENSG00000208018	ME0
ENSG00000208028	ME10
ENSG00000208032	ME2
ENSG00000208036	ME0
ENSG00000208772	ME2
ENSG00000209042	ME16
ENSG00000209082	ME0
ENSG00000209480	ME0
ENSG00000209482	ME0
ENSG00000209582	ME0
ENSG00000210049	ME12
ENSG00000210077	ME15
ENSG00000210082	ME15
ENSG00000210100	ME15
ENSG00000210107	ME3
ENSG00000210112	ME15
ENSG00000210117	ME1
ENSG00000210127	ME0
ENSG00000210135	ME0
ENSG00000210140	ME0
ENSG00000210144	ME15
ENSG00000210151	ME0
ENSG00000210154	ME0
ENSG00000210156	ME15
ENSG00000210164	ME15
ENSG00000210174	ME15
ENSG00000210176	ME0
ENSG00000210184	ME15
ENSG00000210191	ME15
ENSG00000210194	ME0
ENSG00000210195	ME0
ENSG00000210196	ME0
ENSG00000210825	ME0
ENSG00000211445	ME1
ENSG00000211448	ME0
ENSG00000211450	ME1
ENSG00000211455	ME1
ENSG00000211456	ME3
ENSG00000211459	ME6
ENSG00000211460	ME1
ENSG00000211513	ME30
ENSG00000211584	ME1
ENSG00000211592	ME7
ENSG00000211593	ME7
ENSG00000211594	ME7
ENSG00000211595	ME7
ENSG00000211596	ME7
ENSG00000211597	ME7
ENSG00000211598	ME7
ENSG00000211599	ME7
ENSG00000211611	ME7
ENSG00000211623	ME7
ENSG00000211625	ME7
ENSG00000211626	ME0
ENSG00000211632	ME7
ENSG00000211633	ME7
ENSG00000211637	ME7
ENSG00000211638	ME7
ENSG00000211639	ME7
ENSG00000211640	ME7
ENSG00000211641	ME7
ENSG00000211642	ME7
ENSG00000211643	ME1
ENSG00000211644	ME7
ENSG00000211645	ME7
ENSG00000211647	ME7
ENSG00000211648	ME7
ENSG00000211649	ME7
ENSG00000211650	ME7
ENSG00000211651	ME7
ENSG00000211652	ME7
ENSG00000211653	ME7
ENSG00000211654	ME7
ENSG00000211655	ME7
ENSG00000211656	ME7
ENSG00000211657	ME7
ENSG00000211658	ME7
ENSG00000211659	ME7
ENSG00000211660	ME7
ENSG00000211661	ME7
ENSG00000211662	ME7
ENSG00000211663	ME7
ENSG00000211664	ME7
ENSG00000211665	ME7
ENSG00000211666	ME7
ENSG00000211667	ME7
ENSG00000211668	ME7
ENSG00000211669	ME7
ENSG00000211670	ME7
ENSG00000211672	ME7
ENSG00000211673	ME7
ENSG00000211674	ME7
ENSG00000211675	ME7
ENSG00000211676	ME7
ENSG00000211677	ME7
ENSG00000211678	ME7
ENSG00000211679	ME7
ENSG00000211682	ME0
ENSG00000211683	ME0
ENSG00000211684	ME7
ENSG00000211685	ME7
ENSG00000211687	ME1
ENSG00000211688	ME1
ENSG00000211689	ME1
ENSG00000211691	ME1
ENSG00000211692	ME1
ENSG00000211694	ME1
ENSG00000211695	ME1
ENSG00000211696	ME1
ENSG00000211697	ME2
ENSG00000211698	ME1
ENSG00000211699	ME1
ENSG00000211701	ME0
ENSG00000211706	ME1
ENSG00000211710	ME1
ENSG00000211713	ME1
ENSG00000211714	ME1
ENSG00000211715	ME3
ENSG00000211716	ME1
ENSG00000211717	ME2
ENSG00000211720	ME1
ENSG00000211721	ME1
ENSG00000211724	ME1
ENSG00000211725	ME1
ENSG00000211727	ME3
ENSG00000211728	ME1
ENSG00000211731	ME2
ENSG00000211734	ME1
ENSG00000211745	ME1
ENSG00000211746	ME1
ENSG00000211747	ME1
ENSG00000211749	ME9
ENSG00000211750	ME1
ENSG00000211751	ME1
ENSG00000211752	ME1
ENSG00000211753	ME0
ENSG00000211764	ME1
ENSG00000211765	ME1
ENSG00000211766	ME1
ENSG00000211767	ME1
ENSG00000211768	ME1
ENSG00000211769	ME1
ENSG00000211770	ME1
ENSG00000211771	ME1
ENSG00000211772	ME1
ENSG00000211776	ME1
ENSG00000211777	ME1
ENSG00000211778	ME1
ENSG00000211779	ME1
ENSG00000211780	ME9
ENSG00000211782	ME1
ENSG00000211784	ME1
ENSG00000211785	ME1
ENSG00000211786	ME9
ENSG00000211787	ME1
ENSG00000211788	ME1
ENSG00000211789	ME1
ENSG00000211790	ME1
ENSG00000211791	ME1
ENSG00000211792	ME1
ENSG00000211793	ME1
ENSG00000211794	ME1
ENSG00000211795	ME1
ENSG00000211796	ME1
ENSG00000211797	ME1
ENSG00000211798	ME10
ENSG00000211799	ME1
ENSG00000211800	ME1
ENSG00000211801	ME1
ENSG00000211802	ME1
ENSG00000211803	ME1
ENSG00000211804	ME1
ENSG00000211805	ME1
ENSG00000211806	ME1
ENSG00000211807	ME1
ENSG00000211809	ME1
ENSG00000211810	ME1
ENSG00000211812	ME1
ENSG00000211813	ME1
ENSG00000211815	ME1
ENSG00000211816	ME1
ENSG00000211817	ME1
ENSG00000211818	ME1
ENSG00000211819	ME1
ENSG00000211820	ME1
ENSG00000211821	ME1
ENSG00000211825	ME1
ENSG00000211826	ME1
ENSG00000211827	ME1
ENSG00000211828	ME1
ENSG00000211829	ME1
ENSG00000211833	ME1
ENSG00000211834	ME1
ENSG00000211835	ME1
ENSG00000211836	ME1
ENSG00000211837	ME1
ENSG00000211838	ME1
ENSG00000211839	ME1
ENSG00000211840	ME1
ENSG00000211841	ME1
ENSG00000211842	ME1
ENSG00000211844	ME1
ENSG00000211845	ME23
ENSG00000211846	ME1
ENSG00000211847	ME1
ENSG00000211848	ME1
ENSG00000211849	ME1
ENSG00000211850	ME1
ENSG00000211851	ME9
ENSG00000211854	ME23
ENSG00000211855	ME1
ENSG00000211856	ME1
ENSG00000211857	ME1
ENSG00000211858	ME1
ENSG00000211859	ME1
ENSG00000211860	ME1
ENSG00000211861	ME1
ENSG00000211862	ME1
ENSG00000211863	ME1
ENSG00000211865	ME1
ENSG00000211866	ME1
ENSG00000211867	ME9
ENSG00000211868	ME1
ENSG00000211869	ME1
ENSG00000211870	ME0
ENSG00000211871	ME1
ENSG00000211872	ME1
ENSG00000211873	ME1
ENSG00000211875	ME0
ENSG00000211876	ME1
ENSG00000211877	ME1
ENSG00000211878	ME6
ENSG00000211879	ME2
ENSG00000211880	ME1
ENSG00000211882	ME9
ENSG00000211883	ME1
ENSG00000211884	ME1
ENSG00000211885	ME1
ENSG00000211886	ME9
ENSG00000211887	ME0
ENSG00000211888	ME0
ENSG00000211890	ME7
ENSG00000211891	ME29
ENSG00000211892	ME29
ENSG00000211893	ME7
ENSG00000211895	ME7
ENSG00000211896	ME7
ENSG00000211897	ME7
ENSG00000211898	ME11
ENSG00000211899	ME7
ENSG00000211900	ME7
ENSG00000211904	ME7
ENSG00000211905	ME7
ENSG00000211911	ME7
ENSG00000211912	ME7
ENSG00000211917	ME7
ENSG00000211918	ME7
ENSG00000211923	ME7
ENSG00000211924	ME7
ENSG00000211925	ME6
ENSG00000211930	ME7
ENSG00000211931	ME7
ENSG00000211933	ME7
ENSG00000211934	ME7
ENSG00000211935	ME2
ENSG00000211937	ME7
ENSG00000211938	ME7
ENSG00000211941	ME7
ENSG00000211942	ME7
ENSG00000211943	ME7
ENSG00000211945	ME7
ENSG00000211946	ME7
ENSG00000211947	ME7
ENSG00000211949	ME7
ENSG00000211950	ME7
ENSG00000211951	ME7
ENSG00000211952	ME7
ENSG00000211955	ME7
ENSG00000211956	ME7
ENSG00000211957	ME7
ENSG00000211958	ME7
ENSG00000211959	ME7
ENSG00000211961	ME7
ENSG00000211962	ME7
ENSG00000211964	ME7
ENSG00000211965	ME7
ENSG00000211966	ME7
ENSG00000211967	ME7
ENSG00000211968	ME7
ENSG00000211970	ME7
ENSG00000211972	ME7
ENSG00000211973	ME7
ENSG00000211974	ME7
ENSG00000211976	ME7
ENSG00000211979	ME7
ENSG00000212017	ME0
ENSG00000212122	ME0
ENSG00000212123	ME22
ENSG00000212124	ME0
ENSG00000212126	ME2
ENSG00000212127	ME14
ENSG00000212128	ME0
ENSG00000212158	ME0
ENSG00000212195	ME4
ENSG00000212232	ME31
ENSG00000212259	ME0
ENSG00000212283	ME1
ENSG00000212293	ME0
ENSG00000212296	ME0
ENSG00000212304	ME0
ENSG00000212354	ME0
ENSG00000212371	ME2
ENSG00000212402	ME31
ENSG00000212443	ME31
ENSG00000212452	ME0
ENSG00000212464	ME7
ENSG00000212493	ME1
ENSG00000212498	ME10
ENSG00000212588	ME3
ENSG00000212607	ME0
ENSG00000212657	ME6
ENSG00000212659	ME0
ENSG00000212663	ME3
ENSG00000212694	ME8
ENSG00000212719	ME0
ENSG00000212743	ME1
ENSG00000212747	ME4
ENSG00000212807	ME0
ENSG00000212855	ME0
ENSG00000212864	ME1
ENSG00000212901	ME0
ENSG00000212907	ME0
